2025-10-30 03:27:13,262 | INFO |    OK sentencia 1/3
2025-10-30 03:27:13,274 | INFO |    OK sentencia 2/3
2025-10-30 03:27:13,332 | INFO |    OK sentencia 3/3
2025-10-30 03:27:13,334 | INFO |    COMMIT (0.08s)
2025-10-30 03:27:13,334 | INFO | [4/20] Ejecutando: oro_customer_user_granular.sql
2025-10-30 03:27:13,335 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,336 | ERROR |    ROLLBACK por error en oro_customer_user_granular.sql: debe ser dueño de la vista oro_customer_user_granular

2025-10-30 03:27:13,337 | INFO | [5/20] Ejecutando: oro_inventory_level_granular.sql
2025-10-30 03:27:13,337 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,341 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,387 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,387 | INFO |    COMMIT (0.05s)
2025-10-30 03:27:13,388 | INFO | [6/20] Ejecutando: oro_order_granular.sql
2025-10-30 03:27:13,388 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,390 | ERROR |    ROLLBACK por error en oro_order_granular.sql: debe ser dueño de la vista oro_order_granular

2025-10-30 03:27:13,390 | INFO | [7/20] Ejecutando: oro_order_line_item_granular.sql
2025-10-30 03:27:13,391 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,393 | ERROR |    ROLLBACK por error en oro_order_line_item_granular.sql: debe ser dueño de la vista oro_order_line_item_granular

2025-10-30 03:27:13,393 | INFO | [8/20] Ejecutando: oro_payment_status_granular.sql
2025-10-30 03:27:13,394 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,397 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,411 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,412 | INFO |    COMMIT (0.02s)
2025-10-30 03:27:13,412 | INFO | [9/20] Ejecutando: oro_payment_transaction_granular.sql
2025-10-30 03:27:13,413 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,414 | ERROR |    ROLLBACK por error en oro_payment_transaction_granular.sql: debe ser dueño de la vista oro_payment_transaction_granular

2025-10-30 03:27:13,414 | INFO | [10/20] Ejecutando: oro_price_list_granular.sql
2025-10-30 03:27:13,415 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,417 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,420 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,421 | INFO |    COMMIT (0.01s)
2025-10-30 03:27:13,422 | INFO | [11/20] Ejecutando: oro_price_product_granular.sql
2025-10-30 03:27:13,422 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,424 | ERROR |    ROLLBACK por error en oro_price_product_granular.sql: debe ser dueño de la vista oro_price_product_granular

2025-10-30 03:27:13,424 | INFO | [12/20] Ejecutando: oro_product_granular.sql
2025-10-30 03:27:13,425 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,426 | INFO |    OK sentencia 1/3
2025-10-30 03:27:13,432 | INFO |    OK sentencia 2/3
2025-10-30 03:27:13,433 | ERROR |    ROLLBACK por error en oro_product_granular.sql: no existe la relación «oro_product_granular»
LINE 1: SELECT * FROM oro_product_granular
                      ^

2025-10-30 03:27:13,433 | INFO | [13/20] Ejecutando: oro_product_unit_granular.sql
2025-10-30 03:27:13,434 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,435 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,436 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,437 | INFO |    COMMIT (0.00s)
2025-10-30 03:27:13,437 | INFO | [14/20] Ejecutando: oro_promotion_applied_discount_granular.sql
2025-10-30 03:27:13,438 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,438 | ERROR |    ROLLBACK por error en oro_promotion_applied_discount_granular.sql: debe ser dueño de la vista oro_promotion_applied_discount_granular

2025-10-30 03:27:13,439 | INFO | [15/20] Ejecutando: oro_promotion_granular.sql
2025-10-30 03:27:13,439 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,442 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,448 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,449 | INFO |    COMMIT (0.01s)
2025-10-30 03:27:13,449 | INFO | [16/20] Ejecutando: oro_shipping_product_opts_granular.sql
2025-10-30 03:27:13,450 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,451 | ERROR |    ROLLBACK por error en oro_shipping_product_opts_granular.sql: debe ser dueño de la vista oro_shipping_product_opts_granular

2025-10-30 03:27:13,452 | INFO | [17/20] Ejecutando: oro_tax_granular.sql
2025-10-30 03:27:13,452 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,454 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,457 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,457 | INFO |    COMMIT (0.01s)
2025-10-30 03:27:13,458 | INFO | [18/20] Ejecutando: oro_user_granular.sql
2025-10-30 03:27:13,458 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,459 | ERROR |    ROLLBACK por error en oro_user_granular.sql: debe ser dueño de la vista oro_user_granular

2025-10-30 03:27:13,459 | INFO | [19/20] Ejecutando: oro_website_granular.sql
2025-10-30 03:27:13,460 | INFO |    Sentencias detectadas: 3
2025-10-30 03:27:13,461 | ERROR |    ROLLBACK por error en oro_website_granular.sql: debe ser dueño de la vista oro_website_granular

2025-10-30 03:27:13,461 | INFO | [20/20] Ejecutando: orocrm_channel_granular.sql
2025-10-30 03:27:13,462 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,464 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,468 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,468 | INFO |    COMMIT (0.01s)
2025-10-30 03:27:13,469 | INFO | Archivos ejecutados con éxito: 10/20
2025-10-30 20:51:45,336 | INFO | Base de datos destino: etl_puntafina@localhost:5432/orocommerce
2025-10-30 20:51:45,337 | INFO | Schema destino: dw_granular | Sources: public
2025-10-30 20:51:45,337 | INFO | Ejecutando 20 archivo(s) desde C:\PuntaFina_DW_Oro\sql\granular
2025-10-30 20:51:45,383 | INFO | [1/20] Ejecutando: oro_address_granular.sql
2025-10-30 20:51:45,397 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,405 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,414 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,415 | INFO |    COMMIT (0.03s)
2025-10-30 20:51:45,416 | INFO | [2/20] Ejecutando: oro_catalog_category_granular.sql
2025-10-30 20:51:45,425 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,430 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,450 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,451 | INFO |    COMMIT (0.04s)
2025-10-30 20:51:45,451 | INFO | [3/20] Ejecutando: oro_customer_granular.sql
2025-10-30 20:51:45,461 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,466 | INFO |    OK sentencia 1/3
2025-10-30 20:51:45,477 | INFO |    OK sentencia 2/3
2025-10-30 20:51:45,517 | INFO |    OK sentencia 3/3
2025-10-30 20:51:45,518 | INFO |    COMMIT (0.07s)
2025-10-30 20:51:45,518 | INFO | [4/20] Ejecutando: oro_customer_user_granular.sql
2025-10-30 20:51:45,529 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,531 | ERROR |    ROLLBACK por error en oro_customer_user_granular.sql: debe ser dueño de la vista oro_customer_user_granular

2025-10-30 20:51:45,531 | INFO | [5/20] Ejecutando: oro_inventory_level_granular.sql
2025-10-30 20:51:45,545 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,548 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,603 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,605 | INFO |    COMMIT (0.07s)
2025-10-30 20:51:45,606 | INFO | [6/20] Ejecutando: oro_order_granular.sql
2025-10-30 20:51:45,632 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,636 | ERROR |    ROLLBACK por error en oro_order_granular.sql: debe ser dueño de la vista oro_order_granular

2025-10-30 20:51:45,636 | INFO | [7/20] Ejecutando: oro_order_line_item_granular.sql
2025-10-30 20:51:45,661 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,702 | ERROR |    ROLLBACK por error en oro_order_line_item_granular.sql: debe ser dueño de la vista oro_order_line_item_granular

2025-10-30 20:51:45,703 | INFO | [8/20] Ejecutando: oro_payment_status_granular.sql
2025-10-30 20:51:45,723 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,730 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,756 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,757 | INFO |    COMMIT (0.05s)
2025-10-30 20:51:45,759 | INFO | [9/20] Ejecutando: oro_payment_transaction_granular.sql
2025-10-30 20:51:45,784 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,786 | ERROR |    ROLLBACK por error en oro_payment_transaction_granular.sql: debe ser dueño de la vista oro_payment_transaction_granular

2025-10-30 20:51:45,787 | INFO | [10/20] Ejecutando: oro_price_list_granular.sql
2025-10-30 20:51:45,806 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,810 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,815 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,816 | INFO |    COMMIT (0.03s)
2025-10-30 20:51:45,816 | INFO | [11/20] Ejecutando: oro_price_product_granular.sql
2025-10-30 20:51:45,836 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,838 | ERROR |    ROLLBACK por error en oro_price_product_granular.sql: debe ser dueño de la vista oro_price_product_granular

2025-10-30 20:51:45,838 | INFO | [12/20] Ejecutando: oro_product_granular.sql
2025-10-30 20:51:45,859 | INFO |    Sentencias detectadas: 3
2025-10-30 20:51:45,860 | INFO |    OK sentencia 1/3
2025-10-30 20:51:45,870 | INFO |    OK sentencia 2/3
2025-10-30 20:51:45,871 | ERROR |    ROLLBACK por error en oro_product_granular.sql: no existe la relación «oro_product_granular»
LINE 1: SELECT * FROM oro_product_granular
                      ^

2025-10-30 20:51:45,871 | INFO | [13/20] Ejecutando: oro_product_unit_granular.sql
2025-10-30 20:51:45,887 | INFO |    Sentencias detectadas: 2
2025-10-30 20:51:45,889 | INFO |    OK sentencia 1/2
2025-10-30 20:51:45,892 | INFO |    OK sentencia 2/2
2025-10-30 20:51:45,893 | INFO |    COMMIT (0.02s)
2025-10-30 20:51:45,894 | INFO | [14/20] Ejecutando: oro_promotion_applied_discount_granular.sql
